Column,code,product_name,generic_name,quantity,packaging_en,packaging_text,brands,brands_tags,categories,categories_tags,labels,labels_tags,first_packaging_code_geo,stores,ingredients_text,ingredients_analysis_tags,allergens,allergens_en,traces,traces_tags,traces_en,serving_size,serving_quantity,additives_n,additives,additives_tags,nutriscore_score,nutriscore_grade,nova_group,ecoscore_score,ecoscore_grade,nutrient_levels_tags,product_quantity,image_url,image_small_url,energy_kj_100g,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,butyric_acid_100g,caproic_acid_100g,caprylic_acid_100g,capric_acid_100g,lauric_acid_100g,myristic_acid_100g,palmitic_acid_100g,stearic_acid_100g,arachidic_acid_100g,behenic_acid_100g,lignoceric_acid_100g,cerotic_acid_100g,montanic_acid_100g,melissic_acid_100g,unsaturated_fat_100g,monounsaturated_fat_100g,omega_9_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,alpha_linolenic_acid_100g,eicosapentaenoic_acid_100g,docosahexaenoic_acid_100g,linoleic_acid_100g,arachidonic_acid_100g,gamma_linolenic_acid_100g,dihomo_gamma_linolenic_acid_100g,oleic_acid_100g,elaidic_acid_100g,gondoic_acid_100g,mead_acid_100g,erucic_acid_100g,nervonic_acid_100g,trans_fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added_sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble_fiber_100g,insoluble_fiber_100g,proteins_100g,casein_100g,serum_proteins_100g,nucleotides_100g,salt_100g,added_salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,beta_carotene_100g,vitamin_d_100g,vitamin_e_100g,vitamin_k_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,folates_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits_vegetables_nuts_100g,fruits_vegetables_nuts_dried_100g,fruits_vegetables_nuts_estimate_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,collagen_meat_protein_ratio_100g,cocoa_100g,chlorophyl_100g,carbon_footprint_100g,carbon_footprint_from_meat_or_fish_100g,nutrition_score_fr_100g,nutrition_score_uk_100g,glycemic_index_100g,water_hardness_100g,choline_100g,phylloquinone_100g,beta_glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g
1685,6903,Peanut Butter Filled Pretzel Nuggets No Salt,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00006903/front_fr.8.400.jpg,https://images.openfoodfacts.org/images/products/00006903/front_fr.8.200.jpg,,483.87096774194,2025.0,,22.58064516129,3.2258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.838709677419,6.4516129032258,,,,,,,,,,,,,,19.354838709677,,,,0.3225806451613,,0.12903225806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,6910,Peanut butter filled Pretzels,,1 pound,"Bag,Mixed-plastic-film-bag",,Trader Joe’s,trader-joe-s,"Snacks, Salty snacks, Appetizers, Crackers, Pretzel, Peanut Filled","en:snacks,en:salty-snacks,en:appetizers,en:crackers,en:pretzel,en:peanut-filled",,,,Trader Joe’s,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PEANUT BUTTER (ROASTED PEANUTS, SUGAR, SALT), CONTAINS 2% OR LESS OF SALT, PALM OIL, CORN SYRUP, L-CYSTEINE HYDROCHLORIDE, SODIUM HYDROXIDE. CONTAINS WHEAT, PEANUT.","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,,,0.0,,,15.0,d,3.0,62.0,b,"en:fat-in-high-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-high-quantity",453.59237,https://images.openfoodfacts.org/images/products/00006910/front_en.15.400.jpg,https://images.openfoodfacts.org/images/products/00006910/front_en.15.200.jpg,,483.87096774194,2025.0,,22.58064516129,3.2258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.838709677419,6.4516129032258,,,,,,,,,,,3.2258064516129,,,16.129032258065,,,,1.9354838709678,,0.77419354838712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4285714285714,,,,,,15.0,,,,,,,,,,,
1689,69110,Peanut Butter Filled Pretzel Nuggets,,16 oz,,,Trader Joe's,trader-joe-s,Snacks,en:snacks,,,,,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PEANUT BUTTER (ROASTED PEANUTS, SUGAR, SALT), PALM OIL, CORN SYRUP, L-CYSTEINE HYDROCHLORIDE (DOUGH CONDITIONER), SODIUM HYDROXIDE (PROCESSING AID),","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",en:gluten,,,,,31 g,31.0,1.0,,en:e524,15.0,d,3.0,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-high-quantity",453.59237,https://images.openfoodfacts.org/images/products/000/069/110//front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/000/069/110//front_en.8.200.jpg,,484.0,2030.0,,22.6,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8,6.45,,,,,,,,,,,3.23,,,16.1,,,,1.94,,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8333333333333,,,,,,15.0,,,,,,,,,,,
1890,803000061,Vegetable Spring Rolls,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,102.0g,102.0,,,,,unknown,,,unknown,,,,,,196.078431372549,820.0,,9.80392156862745,1.96078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5294117647059,,,,,,,,,,,,4.90196078431372,,,4.90196078431372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,8686,Roasted & salted peanuts,,16 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,453.59237,https://images.openfoodfacts.org/images/products/00008686/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00008686/front_en.5.200.jpg,,0.595,2.0,,53.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.5,,,,,,,,,,,,,,0.0,,,,0.4,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,8815,Fancy raw mixed nuts,,16 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,453.59237,https://images.openfoodfacts.org/images/products/00008815/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00008815/front_en.3.200.jpg,,566.66666666667,2371.0,,46.666666666667,6.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666667,3.3333333333333,,,,,,,,,,,,,,16.666666666667,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,894242920,Gluten Free Bread,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,2.0g,2.0,,,,,unknown,,,unknown,,,,,,130.0,544.0,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,895213547,Happy Trekking,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,43.0g,43.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/000/089/521/3547/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/089/521/3547/front_en.3.200.jpg,,220.0,920.0,,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,9034,Pitted Prunes,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits, Dried prunes","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:dried-prunes",,,,Trader Joe's,"Pitted california dried plums, potassium sorbate (preservative).","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,40 g (11.2 oz),317.514659,1.0,,en:e202,3.0,c,3.0,-8.0,e,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",453.59237,https://images.openfoodfacts.org/images/products/00009034/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00009034/front_en.5.200.jpg,,250.0,1046.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,60.0,30.0,,,,,,,,,,,7.5,,,2.5,,,,0.03125,,0.0125,,0.0003,,,,,0.0,,,,,,,,,,,,0.725,,0.05,,0.0009,,,,,,,,,,,,,,,,0.0,,,,,,3.0,,,,,,,,,,,
2014,9102,Golden Raisins California,,16 oz,,,Trader Joe's,trader-joe-s,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs, Raisins secs","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:raisins",,,,Trader Joe's,"noix de cajou* (91%) (eau, _soja*_, sel), Tamari* (9%)","en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",,,,,,40 g,40.0,0.0,,,2.0,b,3.0,62.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",453.59237,https://images.openfoodfacts.org/images/products/00009102/front_en.30.400.jpg,https://images.openfoodfacts.org/images/products/00009102/front_en.30.200.jpg,,300.0,1260.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,80.0,65.0,0.0,,,,,,,,,,5.0,,,2.5,,,,0.0625,,0.025,,,,0.0,,,,,,,,,,,,,,,0.75,,0.0625,,0.0025,,,,,,,,,,,,,,,,91.0,,,,,,2.0,,,,,,,,,,,
2016,912842873,Indian Style Flatbread,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,85.0g,85.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/000/091/284/2873/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/091/284/2873/front_en.3.200.jpg,,258.823529411765,1083.0,,2.94117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2352941176471,2.35294117647059,,,,,,,,,,,1.17647058823529,,,8.23529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,954498762,Steamed Chicken Soup Dumplings,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,170.0g,170.0,,,,,unknown,,,unknown,,,,,,147.058823529412,615.0,,4.11764705882353,0.882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0588235294118,1.76470588235294,,,,,,,,,,,0.588235294117647,,,9.41176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,981489566,Ricotta & Spinach filler Ravioli,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,459.0g,459.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/000/098/148/9566/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/098/148/9566/front_en.3.200.jpg,,440.0,1841.0,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,11.0,,,,,,,,,,,7.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,995683073,Trader Joe’s GREEK nonfat yogurt plain,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,170.0g,170.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/000/099/568/3073/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/000/099/568/3073/front_en.3.200.jpg,,64.7058823529412,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,10894,"Organic tomatoes, diced in tomato juice",,28 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables, Tomatoes and their products, Tomatoes, Canned tomatoes","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:canned-foods,en:vegetables-based-foods,en:canned-plant-based-foods,en:vegetables,en:canned-vegetables,en:tomatoes-and-their-products,en:tomatoes,en:canned-tomatoes",Organic,en:organic,,Trader Joe's,"Organic tomatoes, organic tomato juice from concentrate (water, organic tomato concentrate), sea salt, citric acid, calcium chloride","en:palm-oil-free,en:vegan,en:vegetarian",,,,,,0.5 cup (130 g),130.0,1.0,,en:e330,-4.0,a,3.0,77.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",793.7866475,https://images.openfoodfacts.org/images/products/00010894/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00010894/front_en.3.200.jpg,,23.0,96.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.62,3.08,,,,,,,,,,,0.8,,,0.77,,,,0.3275,,0.131,,0.0001155,,,,,0.0018,,,,,,,,,,,,,,0.015,,0.00055,,,,,,,,,,,,,,,,87.254375,,,,,,-4.0,,,,,,,,,,,
2301,11181,Orange juice,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00011181/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00011181/front_en.3.200.jpg,,45.8333,192.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8333,8.75,,,,,,,,,,,,,,0.8333,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,12065,cooked shrimp medium,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00012065/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00012065/front_en.3.200.jpg,,58.823529411765,246.0,,0.58823529411765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,12.941176470588,,,,0.47058823529413,,0.188235294117652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,12157,Chicken Burritos,,397 g,Plastic,,Trader Joe's,trader-joe-s,"Sandwiches, Burritos","en:sandwiches,en:burritos",No gluten,en:no-gluten,,Trader Joe's,,,,,,,,306g,306.0,,,,0.0,b,,27.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",397.0,https://images.openfoodfacts.org/images/products/00012157/front_en.40.400.jpg,https://images.openfoodfacts.org/images/products/00012157/front_en.40.200.jpg,,105.0,439.0,,6.8,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,1.5,,,,,,,,,,,0.9,,,9.2,,,,0.75,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2562,13352,Stirfry vegetables,,,,,Trader Joe's,trader-joe-s,,,,,,,"pea pods, bean sprouts, bamboo shoots, soybeans, water chestnuts, carrots, mushrooms, contains soy. may contain traces of milk, egg, peanut, tree nuts, fish, shellfish, wheat. stirfry vagetable","en:palm-oil-free,en:non-vegan,en:non-vegetarian",,,,"en:eggs,en:fish,en:gluten,en:milk,en:nuts,en:peanuts","Eggs,Fish,Gluten,Milk,Nuts,Peanuts",,,0.0,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00013352/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00013352/front_en.3.200.jpg,,49.4505,207.0,,0.5495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3956,2.1978,,,,,,,,,,,,,,3.2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.296875,,,,,,,,,,,,,,,,,
2679,14359,Unsweetened Apple Sauce,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00014359/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00014359/front_en.3.200.jpg,,64.285714285714,269.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.714285714286,10.714285714286,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,14472,Wild rice,,454 g,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Wild rice","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:wild-rice",,,,Trader Joe's,California wild rice.,"en:palm-oil-free,en:vegan,en:vegetarian",,,,,,40 g (0.25 cup),40.0,0.0,,,-6.0,a,1.0,18.0,e,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",454.0,https://images.openfoodfacts.org/images/products/00014472/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/00014472/front_en.9.200.jpg,,355.55555555556,1488.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,75.555555555556,2.2222222222222,,,,,,,,,,,7.5,,,15.555555555556,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0018,,,,,,,,,,,,,,,,0.0,,,,,,-6.0,,,,,,,,,,,
2720,14656,"Trader Joe’s, olive oil",,1 L,Glass-bottle,,Trader Joe’s,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils, Extra-virgin olive oils, Virgin olive oils","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:extra-virgin-olive-oils,en:virgin-olive-oils",,,,,extra virgin olive oil,"en:palm-oil-free,en:vegan,en:vegetarian",,,,,,15 ml,15.0,0.0,,,5.0,c,2.0,40.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",1000.0,https://images.openfoodfacts.org/images/products/00014656/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/00014656/front_en.6.200.jpg,,800.0,3350.0,,93.3,13.3,,,,,,,,,,,,,,,,66.7,,10.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,5.0,,,,,,,,,,,
2738,14816,Reduced fat mayo dressing,,32 FL OZ (1 QT) 946 mL,,,Trader Joe's,trader-joe-s,"Condiments, Sauces, Mayonnaises, Groceries","en:condiments,en:sauces,en:mayonnaises,en:groceries",,,,Trader Joe's,"Water, expeller pressed canola oil, cornstarch, distilled vinegar, apple cider vinegar, salt, soy protein isolate, xanthan gum, lemon juice concentrate, onion powder, mixed tocopherols (vitamin e) and rosemary extract for freshness, mustard oil, oleoresin paprika, oleoresin turmeric.","en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,1 Tbsp (15 g),15.0,2.0,,"en:e306,en:e415",9.0,c,4.0,34.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",960.0,https://images.openfoodfacts.org/images/products/00014816/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/00014816/front_en.4.200.jpg,,233.0,975.0,,23.33,0.0,,,,,,,,,,,,,,,,13.33,,6.67,,,,,,,,,,,,,,,,0.0,0.0,6.67,0.0,,,,,,,,,,,0.0,,,0.0,,,,1.75,,0.7,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,23.625,,,,,,9.0,,,,,,,,,,,
2739,14823,Real Mayonnaise,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00014823/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00014823/front_en.3.200.jpg,,733.33333333333,3068.0,,80.0,6.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,1.3333333333333,,0.53333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,14878,Peanut Butter,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Legume butters, Nut butters, Peanut butters","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:nut-butters,en:peanut-butters",,,,Trader Joe's,Dry roasted peanuts.,"en:palm-oil-free,en:vegan,en:vegetarian",,,,,,32 g (2 Tbsp),32.0,0.0,,,-1.0,a,1.0,35.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",,https://images.openfoodfacts.org/images/products/00014878/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/00014878/front_en.13.200.jpg,,570.0,2385.0,,48.0,7.5,,,,,,,,,,,,,,,,25.0,,15.62,,,,,,,,,,,,,,,,0.0,0.0,21.0,3.0,,,,,,,,,,,9.4,,,21.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,0.656,,0.062,,0.00225,,,,,,,,,,,,,,,,100.0,,,,,,-1.0,,,,,,,,,,,
2749,14885,Peanut butter,,454 g,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Fats, Spreads, Nuts and their products, Plant-based spreads, Vegetable fats, Oilseed purees, Legume butters, Nut butters, Peanut butters","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:fats,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:vegetable-fats,en:oilseed-purees,en:legume-butters,en:nut-butters,en:peanut-butters",,,,Trader Joe's,"Dry roasted peanuts, salt.","en:palm-oil-free,en:vegan,en:vegetarian",,,,,,2 Tbsp (32 g),32.0,0.0,,,-3.0,a,2.0,35.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",454.0,https://images.openfoodfacts.org/images/products/00014885/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/00014885/front_en.4.200.jpg,,594.0,2485.0,,50.0,6.25,,,,,,,,,,,,,,,,25.0,,15.62,,,,,,,,,,,,,,,,0.0,0.0,21.88,3.12,,,,,,,,,,,6.2,,,21.88,,,,1.095,,0.438,,0.0,,,,,0.0,,,,,,,,,,,,0.656,,0.062,,0.00225,,,,,,,,,,,,,,,,99.4525,,,,,,-3.0,,,,,,,,,,,
2751,14892,Crunchy Unsalted Peanut Butter,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Legume butters, Nut butters, Peanut butters","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:nut-butters,en:peanut-butters",,,,Trader Joe's,Dry roasted peanuts.,"en:palm-oil-free,en:vegan,en:vegetarian",en:peanuts,,,,,32 g (2 Tbsp),32.0,0.0,,,0.0,b,1.0,35.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",453.59237,https://images.openfoodfacts.org/images/products/00014892/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/00014892/front_en.4.200.jpg,,593.75,2484.0,,50.0,7.8125,,,,,,,,,,,,,,,,25.0,,15.62,,,,,,,,,,,,,,,,0.0,0.0,21.875,6.25,,,,,,,,,,,9.4,,,25.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,0.656,,0.062,,0.00225,,,,,,,,,,,,,,,,100.0,,,,,,0.0,,,,,,,,,,,
2767,14977,Salsa Verde,,12 fl oz,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,"TOMATILLO, GREEN CHILI (GREEN CHILI PEPPER, SALT, CITRIC ACID), WATER, SALT, DEHYDRATED ONION, JALAPENO,  GARLIC PUREE (GARLIC, CITRIC ACID)","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,,,1.0,,en:e330,,unknown,,,unknown,,360.0,https://images.openfoodfacts.org/images/products/00014977/front_en.15.400.jpg,https://images.openfoodfacts.org/images/products/00014977/front_en.15.200.jpg,,33.333333333333,139.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6666666666667,3.3333333333333,,,,,,,,,,,0.0,,,3.3333333333333,,,,2.4166666666667,,0.96666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9345238095238,,,,,,,,,,,,,,,,,
